Dynamic Position,Egt2RightPosX:,Egt2RightPosY:,Egt2RightPosZ:,Egt2LeftPosX:,Egt2LeftPosY:,Egt2LeftPosZ:
304,10.06957793,-7.029565813,0.01734683932,-10.06957793,-7.029565813,0.01734683932
305,9.629577927,-7.029565813,0.01734683932,-9.629577927,-7.029565813,0.01734683932
306,9.199577927,-7.029565813,0.01734683932,-9.199577927,-7.029565813,0.01734683932
307,8.779577927,-7.029565813,0.01734683932,-8.779577927,-7.029565813,0.01734683932
308,8.369577927,-7.029565813,0.01734683932,-8.369577927,-7.029565813,0.01734683932
309,7.969577927,-7.029565813,0.01734683932,-7.969577927,-7.029565813,0.01734683932
310,6.469577927,-7.029565813,0.01734683932,-6.469577927,-7.029565813,0.01734683932
311,6.119577927,-7.029565813,0.01734683932,-6.119577927,-7.029565813,0.01734683932
312,5.779577927,-7.029565813,0.01734683932,-5.779577927,-7.029565813,0.01734683932
313,5.449577927,-7.029565813,0.01734683932,-5.449577927,-7.029565813,0.01734683932
314,5.129577927,-7.029565813,0.01734683932,-5.129577927,-7.029565813,0.01734683932
